"start_date","end_date","frequency","months","yield_shock","pfolio_return_delta_shock_unadjusted_by_weighted","pfolio_noncash_weight","pfolio_return_delta_shock","count_of_stocks","bmark_return_delta_shock"
2012-08-31,2017-01-31,"daily",53,1,0.0273156006622779,0.957081,0.0285405317442076,41,0.0304640572517698
2012-07-31,2017-01-31,"monthly",54,1,0.0281977272026005,0.957081,0.0294622160533963,41,0.0334852128689121
2012-07-31,2017-01-31,"weekly",54,1,0.027409739199981,0.957081,0.0286388917970172,41,0.0369918197036232
2012-07-31,2017-01-31,"daily",54,1,0.0272529782689333,0.957081,0.028475101134526,41,0.0303566976044189
2012-06-29,2017-01-31,"monthly",55,1,0.0275304937759999,0.957081,0.0287650614482995,41,0.0327234591972879
2012-06-29,2017-01-31,"weekly",55,1,0.0274349023590502,0.957081,0.028665183363843,41,0.0370173683538414
2012-06-29,2017-01-31,"daily",55,1,0.0279168024055161,0.957081,0.0291686935646159,41,0.0309439600328925
2012-05-31,2017-01-31,"monthly",56,1,0.0283912484039685,0.957081,0.029664415450697,41,0.0345732185559351
2012-05-31,2017-01-31,"weekly",56,1,0.0281750671036334,0.957081,0.0294385397930096,41,0.0358649372757548
2012-05-31,2017-01-31,"daily",56,1,0.0284849232490756,0.957081,0.0297622910172447,41,0.0312573175654958
2012-04-30,2017-01-31,"monthly",57,1,0.0288396957209995,0.957081,0.0301329727797328,41,0.0356826973781258
2012-04-30,2017-01-31,"weekly",57,1,0.0290828887037396,0.957081,0.0303870714221049,41,0.0369898837980919
2012-04-30,2017-01-31,"daily",57,1,0.0286619593387194,0.957081,0.0299472660503337,41,0.0312966119111202
2012-03-30,2017-01-31,"monthly",58,1,0.0306512999493848,0.957081,0.0320258159438802,41,0.0372684848231811
2012-03-30,2017-01-31,"weekly",58,1,0.0293610317885047,0.957081,0.030677687456448,41,0.0373694075410398
2012-03-30,2017-01-31,"daily",58,1,0.0288037348020535,0.957081,0.0300953992421263,41,0.0313173189184024
2012-02-29,2017-01-31,"monthly",59,1,0.0306925333176276,0.957081,0.0320688983666247,41,0.0377737696559093
2012-02-29,2017-01-31,"weekly",59,1,0.0294534781898249,0.957081,0.0307742794913125,41,0.0377745608315845
2012-02-29,2017-01-31,"daily",59,1,0.0288421619592749,0.957081,0.0301355496131204,41,0.0314579951362307
2012-01-31,2017-01-31,"monthly",60,1,0.0304154028869956,0.957081,0.0317793403975166,41,0.0374405568686736
2012-01-31,2017-01-31,"weekly",60,1,0.0294454964572086,0.957081,0.0307659398287173,41,0.0377572026297398
2012-01-31,2017-01-31,"daily",60,1,0.0285987665549609,0.957081,0.0298812394718534,41,0.0313300372901598
